Mixture	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-IN-7806-11A-01R-2055-13	0.039364184012787	0	0.109744048301505	0.271486146449288	0	0.0144289356812499	0.0305530681874901	0.0697999416350988	0.00678510311477854	0	0.0770522503206467	0	0.0168876112876588	0	0	0.0391296845142391	0.177660415710695	0.0303518541948357	0.0810527278976324	0.0357040286920936	0	0	0.438	0.0445776171656354	1.06351605538191
TCGA-FP-7829-01A-11R-2055-13	0.0557700821632985	0	0	0.0378680902410869	0	0.168183980025146	0	0.0393592072818974	0.0183290566263412	0	0.0349461333759637	0	0.00227009390280743	0.376640124471957	0.0348030879982806	0.115552073437249	0.030813277426182	0.00490848305278809	0.0101138349764817	0.0302841568219475	0	0.0401583181985733	0.002	0.366487058656128	0.944640251824461
TCGA-BR-6709-01A-11R-1884-13	0.038375725474889	0	0.0340399426948374	0.259891196400475	0	0.0396853294738921	0.0567371139731256	0	0.0126870379615048	0.125393406022575	0	0	0	0.124758251873732	0.0896279224251391	0.194583589730209	0.00065137141524057	0.00205552298856737	0.00632856461145805	0	0	0.0151850249543553	0	0.609951575546664	0.801229314308919
TCGA-IN-8663-01A-11R-2402-13	0.00398547492419838	0	0.137387540956085	0.176040330506064	0	0.00911143865762414	0.0468679064523738	0.0653277189778756	0	0	0.015324282817528	0.0130815048971942	0	0.209595920274634	0.102461982286891	0.161860752872961	0.0269286796133025	0	0.0320264667632681	0	0	0	0.032	0.196494663331559	1.00877299247724
TCGA-BR-7704-01A-11R-2055-13	0.0309845129403379	0	0.0569295313218212	0.252431859758517	0	0	0.0971040845422073	0.0468558562922537	0.0206757051052093	0.0812818097076907	0	0.0372278777029366	0	0.081882486521702	0.121020933203451	0.1045691885697	0.0339550351374408	0	0	0.0350811191967328	0	0	0	0.511808955251051	0.858750089968465
TCGA-CD-8535-01A-11R-2343-13	0.0378286674032781	0	0	0.121302784724074	0	0	0	0.0780386378311666	0.0258429716616572	0	0	0.014521070889408	0	0.499314573603383	0.0955831645519441	0.101098280124438	0	0	0.0218257709657756	0	0	0.00464407824487501	0	0.551526875741595	0.835917630228821
TCGA-BR-8365-01A-21R-2343-13	0.0745902325200339	0	0.0104765240880835	0.150187090361392	0	0.250054612117876	0.0061966025900895	0	0	0.0461111974644428	0	0.0234736996519937	0.0149241376840147	0.0159762325425944	0.10911021306609	0.0961302226506235	0.0205953371052462	0	0.18217389815752	0	0	0	0	0.519667107367441	0.855596394007066
TCGA-BR-8080-01A-11R-2343-13	0.0513617550716267	0.0202790913045293	0.0025396123939647	0.169039072517074	0	0.0966061901488303	0.0283127861066837	0.0300228279056901	0	0.12201971973944	0	0	0	0.111400082096728	0.111131262954944	0.0878976565132814	0.082113364431099	0	0.012976555488713	0.0667708086110582	0.00752921471633871	0	0	0.575479847947928	0.824265315902113
TCGA-BR-4187-01A-01R-1131-13	0.0575833382739847	0	0	0.0795974831159609	0	0.0435025504278365	0.0389442793785833	0	0	0.119691375260957	0	0	0	0.0275889661675508	0.0459548313325867	0.184400325682708	0.012694265253168	0.00319459926045927	0.304782103137823	0	0.00871497567400595	0.0733509070343751	0	0.583886717083158	0.822447811506269
TCGA-BR-4361-01A-01R-1157-13	0.0297531938124128	0	0	0.138026762268068	0	0.0810573772023606	0.104033103615605	0.0248090493586281	0	0.129159190057132	0	0.00111807955812206	0	0.0459285712957887	0.133292416572078	0.183941884114199	0.0475210264245063	0.00490240687143362	0.0623387515219664	0	0.00346315395676538	0.0106550333709345	0.001	0.437461174628312	0.898625025290896
TCGA-MX-A663-01A-11R-A31P-31	0.136849356322906	0	0.0139518182714346	0.209057535310928	0	0	0	0.046226113893399	0.0303773895677234	0.00284068106415068	0	0.00765872050596325	0.0180122379456299	0.170234036012868	0.0720974698009843	0.0900778833241526	0.00950188591432497	0	0	0.193114872065535	0	0	0.018	0.236749883437114	1.00122215753147
TCGA-MX-A666-01A-11R-A31P-31	0.331746628614224	0	0.115635462473807	0.0567464511877856	0	0.0655793988552936	0.00850719011219134	0.0892747828336087	0.0148031350091751	0	0	0	0	0.0854338607519305	0.0108808057797876	0.0242042125624442	0	0.0472495568022914	0.136168687994756	0	0	0.0137698270227053	0.001	0.448156847086563	0.894399899350746
TCGA-BR-8591-01A-11R-2402-13	0.0288000805173344	0.0117021634274407	0.0294392033237064	0.100631560879528	0	0.0529885796371544	0.0643233235624609	0.0687370283477913	0.0214374210769046	0.00417592338811243	0	0.0499319430194295	0	0.227946937518841	0.125896327341041	0.11748136152419	0.0130479594584892	0.000174128277722969	0.0340439689187058	0.0411894902879088	0	0.00805259949323841	0.002	0.369895125852756	0.933978101342566
TCGA-IN-A7NU-01A-22R-A354-31	0.0100303250493133	0	0.0608507553910148	0.147632975206048	0.00133593485915746	0	0.0898644740740575	0.033663238834816	0.0266341961486263	0.0139103721652339	0.0307009220423761	0	0	0	0.142803104443474	0.15433077480443	0.0667149335381402	0.013807522985877	0.144334166399823	0.0221227220863314	0	0.0412635819712809	0.076	0.147114853352473	1.02579183632565
TCGA-BR-6707-01A-11R-1884-13	0.0272154657617231	0	0.00285222118225435	0.266998593909622	0	0	0.111890993854902	0.0570800993106656	0.0156068483375325	0.11651827617045	0	0.0464905094030291	0	0.105829392318918	0.0847026894625433	0.0831521653616249	0.0138791141897987	0	0.0677836307369363	0	0	0	0	0.542329032825799	0.840286012881234
TCGA-VQ-A8PU-01A-12R-A414-31	0.0113193154391996	0	0.019531610361505	0.0873062157197594	0	0.407097549657292	0	0	0	0	0.0150481402772332	0.0278170964226089	0	0.0734640534268598	0.0181459505776765	0.0814610606955238	0.0450152247801374	0.0130589586397555	0.0625732034959951	0.0267630195570501	0	0.111398600949403	0.687	0.00822237757667165	1.10004104138501
TCGA-VQ-A8DV-01A-12R-A36D-31	0.0113110833370975	0.00716844346835342	0	0.240444322610594	0	0.0630186765474088	0.00726055371713165	0	0.00105897407832306	0	0	0.00270298893074322	0.00237072976519372	0.200019164016657	0.0710591860262063	0.0687766783539045	0	0.017812208692466	0.205360829857002	0.0238814223118667	0	0.077754738287052	0.048	0.178011605431068	1.02566582210803
TCGA-FP-7735-01A-11R-2055-13	0.0508689903788161	0.0368361434123474	0	0.23111474737385	0	0.0310160460475299	0	0.0820943722068452	0.0310540571957363	0.00634620678512354	0	0.0289971317075459	0.0126682733049597	0.187969316432509	0.129897838110704	0.0864395646453108	0.0208448592748029	0	0.0638524531239203	0	0	0	0	0.493388985874736	0.869211404605446
TCGA-BR-6453-11A-01R-1802-13	0.0517833533356279	0	0.127496429911144	0.136888283811413	0	0.249430918668017	0.0181907660138263	0.0109902381623299	0.00359411807113136	0	0.0375793052639497	0	0.0367594573690809	0.0120900280297837	0.00904549344482858	0.0267643782187497	0.0373322284672605	0.0248114890311524	0.143790893392525	0.0693596097661794	0	0.0040930090430001	0.002	0.373480567029729	0.928154344708149
TCGA-CG-4444-01A-01R-1157-13	0.0229829133793455	0	0.113731322001132	0.0638853803011484	0	0.157731829532812	0	0.0424260577525084	0.0203450423589032	0.0521686974985872	0.0164764109034778	0	0.00535260594674543	0.0463838633545633	0.0887790093430625	0.151307376024616	0.0185991521965731	0.0213559804436522	0.00679915626744665	0.0705502493898687	0.0324452760751289	0.0686796772304288	0.003	0.361523698236726	0.932380243922805
TCGA-CD-A486-01A-11R-A24K-31	0.0496383906770179	0	0.0615330716871297	0.0614944060528197	0	0	0	0.0621725498761583	0.0371952003171266	0	0	0.000626727825748034	0	0.367002569923476	0.0706620733189272	0.181496954044548	0	0.0365728929782259	0	0.0642487990758605	0	0.00735636422296176	0.01	0.273535383851379	0.999132236348956
TCGA-CG-4436-01A-01R-1157-13	0.0116474512710851	0	0.0363107082398655	0	0	0.19412963791198	0.132171945038845	0.0275272790450765	0	0.0434217090197153	0.0163054395812683	0	0	0.0692394939428435	0.0542174799614222	0.0964747253605678	0.0175267321030505	0	0	0.139078691374602	0.029616544535851	0.132332162613826	0.048	0.178612181423021	1.0183455279744
TCGA-BR-7716-11A-01R-2055-13	0	0.0126407131261466	0.24530291391417	0.186088606017591	0	0.119150915192184	0	0.0184961323227845	0	0	0	0.0386962243487686	0.0261183724327603	0.00852651846278577	0.0323429894120636	0.0683785457404285	0.0158111863355652	0.00256439719996651	0.220127395854345	0	0	0.00575508964044054	0	0.468941504652499	0.88815828980958
TCGA-F1-6177-01A-11R-1802-13	0.00360564314361534	0	0	0.0874582238754192	0	0.14057117104609	0.0305946797309091	0.0625800635437275	0.0198794624810457	0	0.0237455108573386	0.000237342734923352	0	0.169743915301829	0.0763463772260165	0.101233614502293	0	0.0321452509855144	0	0.245207248007197	0	0.00665149656408165	0.004	0.345703735011936	0.954324911994484
TCGA-CG-5725-01A-11R-1602-13	0.0510458032345041	0	0.0516552474881213	0.280735905198248	0	0.0370973007421209	0	0.0613488676048447	0.028663329777483	0	0	0	0	0.190244370938595	0.0873668557645259	0.106888666638718	0.0195844066965638	0	0	0.0853692459162757	0	0	0.012	0.262572191749068	0.985206047389362
TCGA-ZA-A8F6-01A-23R-A36D-31	0.0102515286730406	0.00028737067477382	0	0.0590340958912548	0	0.031169056304801	0	0.0295920448592528	0.0210278437181622	0.0230823434601571	0	0	0	0.442695805969916	0.0276914438224815	0.191874263706277	0	0	0.163294202919883	0	0	0	0	0.70438298381212	0.718271526166595
TCGA-D7-A4YU-01A-21R-A251-31	0.017346353614431	0.0517435911503986	0.044330144286784	0.169166080443539	0	0.0312043327768544	0.101441368082198	0.0160592610114173	0.00835822981741335	0.0142313117350793	0.017343527412483	0	0	0.10748638057612	0.223333503268088	0.0876468867403394	0.010963171858327	0.012478107693763	0.0868677495327645	0	0	0	0	0.684942691932786	0.750568857793337
TCGA-CD-5813-01A-11R-1602-13	0.0764681963973139	0	0.0462368748991593	0.214880169077507	0	0	0.00451551212216545	0.0685688127672686	0.0257100933568045	0.106273971647585	0	0.0133796534170387	0.0160478958282384	0.0307302050978637	0.100301866403337	0.140746217590486	0.0985782541707131	0	0.0245163392148642	0.033045938009656	0	0	0	0.612825273525337	0.807673441320098
TCGA-RD-A7BW-01A-11R-A32D-31	0.0232269432074094	0	0	0.381309430148501	0	0	0.0126760760115756	0.0421325539626561	0	0.148721936430912	0	0.036830263508501	0	0	0.136405229775095	0.111205440158972	0.0304688743617638	0.0139294449367947	0.0510881372435396	0.00438550863149251	0	0.00762016162278736	0	0.658753835155194	0.75698946457842
TCGA-VQ-A8PM-01A-21R-A414-31	0.0536973529563946	0.0275489100901856	0.14648658989308	0.1221530833604	0	0.175711017063389	0.0192128891677248	0.0462571220335193	0.00756208092447321	0	0.00929932291306597	0	0	0.0637342001603001	0.0654978383187998	0.0407595969580385	0.0379996633748878	0.0259691406899579	0.158111192095783	0	0	0	0.00800000000000001	0.310534383120774	0.952317045840512
TCGA-R5-A805-01A-11R-A36D-31	0	0.00141066585397005	0.00638525735325467	0.0848772611315939	0	0.0962367129012961	0	0.00559086020326704	0.00932924578121489	0.0138249038131884	0	0.00279311985696316	0.0148918745675147	0.180301601148481	0.0326433648985627	0.0538363116130431	0	0.107226215359841	0	0.116144992743992	0	0.274507612773818	0.002	0.385703333924716	0.940543438763329
TCGA-CG-4443-01A-01R-1157-13	0.0536751575408007	0	0.0726487707717588	0.109894892324837	0	0.0431870115620442	0	0.0374749047005677	0.0175343895326315	0	0.0334351159684174	0	0.0421598787923476	0.116796676766227	0.000866876156417847	0.334523239640171	0	0.00777924917136397	0	0.104157825339609	0	0.0258660117328052	0.025	0.211979773925455	1.00658424771257
TCGA-VQ-A8PD-01A-11R-A414-31	0.0395536078393941	0.122250615964525	0.0445214407467593	0.20429231514542	0	0.0431934622722378	0.0764857494212271	0.0313434903290227	0	0.0733523442777206	0	0	0	0.0679865885299885	0.13012614533672	0.0298883451045905	0.042846182062734	0	0.0817867495435915	0	0	0.0123729634260692	0	0.620286392068686	0.805017006521376
TCGA-FP-8099-01A-11R-2343-13	0.023266014536278	0	0.073275497478234	0.0453126538876873	0	0.0755921046377487	0	0.0677078753569212	0.0794237843520394	0	0	0.0466950954494097	0	0.234890632733186	0.101954765651876	0.0914424773965582	0.011287130737979	0.0648693727132651	0.0842825950688165	0	0	0	0.021	0.225920696898582	0.998233005137897
TCGA-BR-8588-01A-11R-2402-13	0.045569588968609	0.0300772734171739	0	0.213804410022124	0	0	0.0265697887541356	0.0628739401325699	0	0.0872903336014685	0	0.008965812699058	0	0.136057531249442	0.112914384448191	0.0897555686348825	0.0283430151359838	0.0155675437446049	0.10267898373809	0	0.00399014891439336	0.0355416765392734	0	0.460462120115096	0.886863242478172
TCGA-CG-5726-01A-11R-1602-13	0	0	0	0.18935543273309	0	0.159672595894358	0.0528160357662951	0.0340952003004146	0.0255762098656164	0	0.0274644611552403	0	0.014987712519933	0.158595502650549	0.0653150203155204	0.116937743966767	0.0796758013031396	0	0.0094483922143431	0.0493269827676914	0.0069928877375803	0.00974002080946203	0.02	0.229470822869859	0.998525482682119
TCGA-BR-6565-01A-11R-1802-13	0.0280863500461838	0.0126420713633414	0.0127761344913425	0.23569013930039	0	0	0.101008910214265	0.0700287655969993	0.00173266089153926	0	0	0.0312710512832567	0	0.206734116232	0.0924594130585299	0.115274831447244	0.0470817344002066	0.00165978483962349	0.0435540368350782	0	0	0	0	0.542779899816008	0.843404237800534
TCGA-IN-A7NR-01A-11R-A354-31	0.0732601473207532	0.0433967342519203	0.00885873251865667	0.159593863544674	0	0.126330562763946	0.0106597618991024	0.0894924796885529	0.0462646758239216	0.00825911794460182	0	0.0100886644824456	0.00867645202283185	0	0.0828845206617343	0.101398778374052	0.0186998927764874	0.0427932894927283	0.15016524882466	0.0191770776089316	0	0	0	0.47595524780381	0.879735723133014
TCGA-VQ-A8PQ-01A-11R-A414-31	0.143489248443564	0.118540798768452	0	0.0522517505313228	0.224317466371433	0.104838236871243	0.0366136568208139	0	0	0.0458688477978228	0.0273480474329062	0	0	0.076784161515297	0.102460946924017	0.0365704024690222	0	0.011437968009176	0.0194784680449293	0	0	0	0	0.695087993806657	0.750129415518112
TCGA-BR-8369-01A-11R-2343-13	0.137480859240825	0.0745527458349361	0.0283673979780191	0.137970168657559	0	0.151503918352875	0	0.037085240668748	0	0.00577192188909948	0	0	0	0.0964713164230899	0.0928790632311801	0.114453282243513	0.00772758432618617	0.0116787061945811	0.0888749261759613	0.0151828687834258	0	0	0.01	0.282336744364109	0.968312894637292
TCGA-VQ-A8PK-01A-12R-A414-31	0.0746731590452293	0	0.0698061434392778	0.00416915391877827	0	0.106727303111255	0.030625058698082	0.076169157979195	0.0191881975074465	0	0.0636638190376824	0.0781240348968228	0	0.0700126977575201	0.172379709823425	0.0820956529589623	0	0.0608382568777444	0.087585677949698	0	0	0.00394197699888072	0.01	0.276610963408861	0.981034431245564
TCGA-BR-6453-01A-11R-1802-13	0.147585004341526	0.0749433469428139	0.00452015272161007	0.170276945657008	0	0	0.0313123602900325	0.0204980985334337	0.0350721937397206	0.127672931282374	0	0	0	0.0929358898937439	0.0293010395688504	0.089577557348104	0.0385506003547006	0.0333266247255391	0.104427254600543	0	0	0	0	0.54519673275569	0.84658322214756
TCGA-BR-6457-01A-21R-1802-13	0.0920799854221969	0	0	0.299603242532808	0	0.0850628105579857	0.0307397577762758	0.0498848865654936	0.0225148845523248	0	0	0	0.0262642743383831	0.0237631021884401	0.144917806742997	0.0699503040371019	0.028532467732911	0	0.126686477553082	0	0	0	0	0.52875694684305	0.849614286083294
TCGA-VQ-A925-01A-11R-A414-31	0.0680922446071064	0	0.026709319938653	0.2317255155408	0	0.300923777254209	0	0.0451894004343404	0.00107987021007286	0.0166264107839445	0	0.00156130297098204	0	0.0298350864390679	0.0761493703489822	0.0663720871751065	0	0.0299774221685438	0.0955933794854302	0.0101648126427615	0	0	0.017	0.244927371746012	1.00033299074853
TCGA-D7-A6F2-01A-12R-A31P-31	0.0180718448510846	0	0.0290271638170559	0.156239861222566	0	0.192214163409927	0.0231968084374209	0.00296741138020597	0.00753292685758355	0	0	0.0451529320374857	0	0.148654447086588	0.0747545876649028	0.156850339760355	0.0401293823977971	0	0.0749863060548232	0	0.0234378195775827	0.00678400544462263	0.002	0.380138169553489	0.925994305175676
TCGA-CG-4301-01A-01R-1157-13	0.0210796635785298	0	0.00604954343356694	0	0	0.159097028773477	0.0285240492664241	0.0185344639686697	0	0.0367947129416889	0	0.00430661995119996	0	0.113253329114961	0.0827551824243427	0.253141114388345	0.0677619758916587	0.0181982365706528	0.107609621837578	0	0.0569373775865445	0.0259570802723611	0	0.521565818310259	0.856736806613903
TCGA-CG-5719-01A-11R-1602-13	0.00197386459562505	0.00509514716750082	0.061538018005384	0.0719208228758066	0	0.0903817093713614	0	0.00310161677756823	0.0576637305686299	0.0238736618648135	0	0.00715039839071665	0	0.364766651516957	0.0421382948575684	0.100170939416234	0.0144959124476692	0	0	0.120432457978546	0	0.035296774165619	0	0.655437208642896	0.763671081661359
TCGA-FP-7735-11A-01R-2055-13	0.02074206580198	0	0.0823258387679514	0.141208429601362	0	0.139069547208009	0	0	0	0	0	0.0472555458924961	0.0330491715178751	0	0.0334089314533492	0.16330960974608	0.00371361800219867	0.00590417582112456	0.330013066187574	0	0	0	0.011	0.26621121714633	0.978860584851413
TCGA-B7-A5TJ-01A-11R-A31P-31	0.0665184887101889	0	0.0511012882474613	0.122636060208346	0	0.105445653845093	0	0.00445465363749863	0.0319492401939616	0	0	0.0117609916239509	0	0.397725560547602	0.0603759629414909	0.101190275609254	0.0202215211977262	0	0	0.0266203032374259	0	0	0.001	0.420400075308538	0.913864770478809
TCGA-BR-6803-01A-11R-1884-13	0.0846039112628459	0	0	0.269617400309075	0	0.029739463913887	0.00761466584226796	0.0319645644074293	0.023038469740197	0.096423639892467	0	0.0341303432321373	0.00377888085265198	0.0281138512751513	0.132579842294216	0.105872189981053	0.0246717841445694	0	0.120442531198002	0	0.00740846165405032	0	0	0.625237386870302	0.791043808413124
TCGA-CD-5801-01A-11R-1602-13	0.0154243928059085	0	0.0243139704225096	0.478844366727494	0	0	0.15122252592619	0.022784146541585	0	0.0699392814081165	0	0	0	0.0121986601489442	0.0857843233985244	0.10220443326528	0.0320556777357321	0	0	0.0052282216197155	0	0	0	0.58305096087948	0.812179644489623
TCGA-CD-A489-01A-11R-A24K-31	0.0756560027478365	0.0496821998872565	0.0373427522560256	0.217719940613347	0	0.0861084310153814	0.0217880652972748	0.0228896436336735	0	0.115999648754598	0	0.00553129761507907	0	0.00200829194735399	0.0698361197269616	0.144128968326494	0.0654535188201968	0.00252933801163698	0.0779588072278831	0	0	0.00536697411900037	0.002	0.385776621249384	0.923092901461721
TCGA-BR-8680-01A-11R-2402-13	0.116212302119956	0	0.00425079224453659	0.254036163203162	0	0	0	0.123429656503153	0	0	0.0286625216622049	0	0.00209901180465791	0.101407709026861	0.0892476537740117	0.0631008427683459	0.0695097312156012	0	0.0702336616011093	0.0778099540764012	0	0	0.044	0.184321404788758	1.01515201304426
TCGA-HU-8602-01A-11R-2402-13	0	0.0280700746431842	0	0.0516080447696035	0	0.135695078841937	0.064248370094967	0.0183790761018562	0	0	0.0445536803238057	0	0	0.307281371602798	0.120871017826719	0.0793629938205668	0	0	0	0.104506716750649	0	0.0454235752239134	0.00900000000000001	0.294765908344682	0.982323063337149
TCGA-CG-5717-01A-11R-1602-13	0.142520601140411	0	0	0.127268948183403	0	0.108072041666047	0.0541521768551304	0.013004286754953	0.00481879463415996	0	0.0458447827281499	0	0.0168638017214792	0.050240722918779	0.140428282443809	0.0568313308675376	0.0359533205406789	0.0336383076478699	0.168158734355601	0	0	0.00220386754199125	0	0.472352459458687	0.881167852788236
TCGA-B7-A5TI-01A-11R-A31P-31	0.0597695084230907	0	0.0538298066230895	0.155758037990701	0	0.0357438304665566	0.0540612952471208	0.0530681460550919	0	0.0333141789587929	0	0	0	0.0458573587187109	0.147710989779753	0.141591484663776	0.0335560058131364	0.0151078824904744	0.170631474769706	0	0	0	0.00700000000000001	0.318347540982662	0.953146858332776
TCGA-FP-A8CX-01A-11R-A36D-31	0.0306847221541329	0	0.147803977762999	0.148194394247617	0	0.13030748491192	0.0293484849878303	0.0533988822752533	0	0	0	0	0	0.122656419603351	0.0628891949636496	0.0924087110314061	0.0427765861272405	0.0326902216085939	0.0515466439980231	0.0552942763279831	0	0	0.003	0.352585599608342	0.935828637978172
TCGA-CG-5718-01A-11R-1602-13	0.0144499145330768	0	0.0781994737974948	0.0819318235668368	0	0.0513360060313757	0.0284137544055073	0.0563224069041109	0.03293211833484	0.0157853186274018	0.0251118847753353	0.00208909692935126	0	0.154923295737747	0.0949424988750117	0.129328551979841	0.0209506255443649	0	0	0.120046446394413	0	0.0932367835632916	0	0.465117680194786	0.88440072051472
TCGA-RD-A8N4-01A-21R-A36D-31	0.083167655203484	0	0.00147033658127547	0.261263387830971	0	0.127438094498823	0	0	0	0.0664268384271886	0	0.0286731611814947	0	0	0.187394234510205	0.144706858392121	0.00774443015128371	0	0.0894105263270158	0	0.00230447689613862	0	0	0.474299290999817	0.881756255543373
TCGA-KB-A93J-01A-11R-A39E-31	0.050073459490516	0	0	0.0390620542876775	0	0.0923062487173986	0.0272431236308778	0.0353235182971992	0.0410673692466299	0.0652098630090307	0	0.0236796527512423	0	0.186489747700991	0.158217936928438	0.211834498024526	0.0265419556444151	0	0.0427023328103375	0	0	0.000248239460721276	0	0.588774808259645	0.812994528153682
TCGA-HU-8249-01A-11R-A36D-31	0.0814099372004013	0	0	0.121861196398682	0	0.0651049200091999	0.127411205978496	0.0654136396068133	0.00896725505563936	0.00307270137245291	0	0.0665495590253924	0	0.156120850031176	0.0423497913208601	0.0398277146085658	0	0.0239849038923681	0	0.192003778793922	0	0.00592254670603178	0.01	0.284914691229102	0.981943419121427
TCGA-D7-8574-01A-13R-2343-13	0.0184618372685288	0.293031923171783	0.00328013349129231	0.165174907764897	0.0652485063809026	0	0.0208349506560981	0	0	0.173844232418263	0	0	0	0.0898265320981198	0.0532179373851426	0.0649019715746506	0	0.0135993602072812	0.0385777075830414	0	0	0	0	0.538979400085971	0.844448812930222
TCGA-CD-8525-01A-11R-2343-13	0.0629037840094057	0	0.0724134939196432	0.249921674957936	0	0	0.0891138167988824	0.0492364382255939	0.0236791019129614	0	0	0.0478874827946514	0	0.153045777266263	0.101212834399416	0.060401081827179	0	0.0410767279360221	0.0273184028172788	0.00479857678275342	0	0.0169908063520143	0	0.498936580902515	0.867128466683319
TCGA-BR-8060-01A-11R-2343-13	0.0159177220082144	0	0.124653400959135	0.0645764841540759	0	0.0729908562002666	0.0392210699687175	0.0178483680012001	0.0161426569283158	0.00757129058296267	0.0138582116193423	0.0191177709818038	0	0.184714185912432	0.0988843930441351	0.100380992701585	0.0639889467890978	0.0233588430950632	0	0.109258381439345	0	0.0275164256143088	0	0.479808653681432	0.87727966161231
TCGA-CD-8530-01A-11R-2343-13	0.0122672627702156	0.0207071547298856	0	0.150912112643932	0	0.0507206142553603	0	0.00554924139260076	0.0427212488318835	0.0203739021260766	0	0	0	0.0751988245249434	0.0484962039447501	0.0551746431595081	0.161787536311147	0.012492639420657	0.249314007805667	0.089534035648895	0	0.00475057243447882	0	0.574947079031352	0.825137445458344
TCGA-BR-8060-11A-01R-2343-13	0.0580409792409861	0.00377966964692721	0.0431363755695673	0.306689293286979	0	0.195588789569254	0.0390355914354221	0	0	0	0.0207123730688764	0	0.0449879538670181	0	0.0202731983443336	0.00982873557646672	0	0.00669379281404426	0.18176219782952	0.0321784479427784	0	0.0372926018078267	0.027	0.207582986218976	1.01570682464152
TCGA-HU-8604-01A-11R-2402-13	0.00522530906769064	0.00169241318650793	0.0596821886393183	0.186048186727617	0	0.0173497120530862	0.163495480942705	0.0387939211897675	0	0	0.105759270793579	0	0	0.176898028934455	0.081005925345408	0.0503235067541618	0.00570943697292189	0	0	0.0739576388151121	0.00249761270216689	0.0315613678755028	0.005	0.338080852149259	0.948650009056523
TCGA-MX-A5UG-01A-21R-A31P-31	0.0568424678901675	0.136090377541271	0.0428288134448634	0.152992271232402	0	0.0695296770436041	0.0278152312640678	0.0242739609650173	0	0.0779984159527075	0	0	0	0.0502820118104099	0.0565561998139836	0.0555674500972794	0.0532614144633942	0.0415639823245812	0.0958846953784179	0.0349403764078751	0	0.0235726543699581	0	0.481101333986745	0.879647279369102
TCGA-CG-4475-01A-01R-1157-13	0.0224277099021182	0	0.00167647459563147	0	0	0.183470148013771	0	0.00564329725473452	0	0	0.0162296542746373	0	0.0160105443231459	0.165444517707447	0.0176437825989548	0.12779346377314	0	0.0702605382589702	0	0.220606563928598	0.0540383251370947	0.0987549802317571	0.001	0.412024505224724	0.916517886092044
TCGA-IN-8462-01A-11R-2343-13	0.00237848069151794	0.0204640789251718	0.0117144002139516	0.0779595707380184	0	0.0671693890302139	0.0536256457886712	0.04405745953974	0.0284503518675748	0.0292131388675704	0	0.0222163228901046	0	0.0226835113240498	0.154454852502918	0.0603368152925015	0.101161540095245	0.00664810578096183	0.28661278828628	0	0	0.0108535481655086	0.01	0.27613753288316	0.977247696607442
TCGA-BR-8690-01A-11R-2402-13	0.0335084789985324	0	0.0348258981032319	0.280749145738523	0	0	0.189241603520438	0.0453230987043167	0	0.00331167907262285	0	0.019569359264368	0.00261787235075569	0.053359635276993	0.0906736393173171	0.120191662282832	0.0443549066836379	0.0036242138184432	0.0786488068679879	0	0	0	0	0.47077958448343	0.882393538678658
TCGA-BR-4370-01A-01R-1157-13	0.0439068716010991	0	0.00180950265397054	0.0274637362026638	0	0.118394660529573	0.0428491642134229	0.0206702462492824	0	0.0638124512660673	0.0181540664644014	0	0	0.0889405926641155	0.115588408626145	0.140171040875585	0.00701828714536914	0.00835666557433078	0	0.172666891606064	0.0574366921885804	0.0727607221393299	0	0.545779547076823	0.839535914333836
TCGA-D7-A6EV-01A-11R-A31P-31	0.0455129451559402	0	0.0486751585901435	0.157777269338816	0	0.189401534900015	0	0.143884860123219	0.0446833352283836	0	0	0	0.0290681603501472	0.0196960449168871	0.0181374211834775	0.024465888084172	0.0450470844494627	0.0778737045658685	0.0157294308929482	0.107089850319043	0	0.0329573119014778	0.456	0.0412431331046216	1.07719470828368
TCGA-BR-7715-01A-11R-2055-13	0.044518830152943	0	0	0.13348757530927	0	0.0599619787664444	0	0.0629016852286934	0.0202955984458661	0	0	0.00143058297439377	0	0.346284292945211	0.0700959422628291	0.117980082226477	0.00283883476446485	0	0.119054209260738	0.0211503876626685	0	0	0	0.485432553427048	0.873788868837652
TCGA-BR-A4J9-01A-12R-A251-31	0.0760443241336861	0.0731793959011426	0.10442603200388	0.105064447045879	0	0.143483754094954	0	0.054900424663195	0	0.110957473398795	0	0	0	0.0215793220704176	0.132548807015129	0.104584430980798	0	0.0183766514671089	0.0548549372250153	0	0	0	0.001	0.410556471386649	0.911319139833876
TCGA-BR-A4J6-01A-11R-A251-31	0.0299230359928697	0	0.347323351442051	0.180008856707572	0	0.100497777546126	0	0.0444424124606508	0.0123285729771971	0	0	0.0267527318016952	0.0121840711350871	0	0.0281232781409113	0.0656505835972429	0.0410409452423979	0.0224880969884585	0.082462479446184	0.00677380652155608	0	0	0.003	0.35275094582895	0.936393336747414
